"","scientificname","county","n","recent_collect_date","recent_id_date","recent_date","last_catch_decade","last_catch_20","state","fips"
"10120","Ancylotela barberi","pennington",0,NA,NA,NA,NA,NA,NA,NA
"10121","Ancylotela barberi","pine",0,NA,NA,NA,NA,NA,NA,NA
"10122","Ancylotela barberi","pipestone",0,NA,NA,NA,NA,NA,"minnesota",27117
"10123","Ancylotela barberi","polk",0,NA,NA,NA,NA,NA,NA,NA
"10124","Ancylotela barberi","pope",0,NA,NA,NA,NA,NA,NA,NA
"10125","Ancylotela barberi","ramsey",0,NA,NA,NA,NA,NA,"minnesota",27123
"10126","Ancylotela barberi","red lake",0,NA,NA,NA,NA,NA,"minnesota",27125
"10127","Ancylotela barberi","redwood",0,NA,NA,NA,NA,NA,NA,NA
"10128","Ancylotela barberi","renville",0,NA,NA,NA,NA,NA,NA,NA
"10129","Ancylotela barberi","rice",0,NA,NA,NA,NA,NA,NA,NA
"10130","Ancylotela barberi","rock",0,NA,NA,NA,NA,NA,NA,NA
"10131","Ancylotela barberi","roseau",0,NA,NA,NA,NA,NA,"minnesota",27135
"10132","Ancylotela barberi","saint anthony park",0,NA,NA,NA,NA,NA,NA,NA
"10133","Ancylotela barberi","santa rita",0,NA,NA,NA,NA,NA,NA,NA
"10134","Ancylotela barberi","scott",0,NA,NA,NA,NA,NA,"minnesota",27139
"10135","Ancylotela barberi","sherburne",0,NA,NA,NA,NA,NA,NA,NA
"10136","Ancylotela barberi","sibley",0,NA,NA,NA,NA,NA,NA,NA
"10137","Ancylotela barberi","st louis",0,NA,NA,NA,NA,NA,"minnesota",27137
"10138","Ancylotela barberi","stearns",0,NA,NA,NA,NA,NA,"minnesota",27145
"10139","Ancylotela barberi","steele",0,NA,NA,NA,NA,NA,"minnesota",27147
"10140","Ancylotela barberi","stevens",0,NA,NA,NA,NA,NA,NA,NA
"10141","Ancylotela barberi","swift",0,NA,NA,NA,NA,NA,"minnesota",27151
"10142","Ancylotela barberi","todd",0,NA,NA,NA,NA,NA,NA,NA
"10143","Ancylotela barberi","traverse",0,NA,NA,NA,NA,NA,"minnesota",27155
"10144","Ancylotela barberi","wabasha",0,NA,NA,NA,NA,NA,"minnesota",27157
"10145","Ancylotela barberi","wadena",0,NA,NA,NA,NA,NA,NA,NA
"10146","Ancylotela barberi","waseca",0,NA,NA,NA,NA,NA,NA,NA
"10147","Ancylotela barberi","washington",0,NA,NA,NA,NA,NA,"minnesota",27163
"10148","Ancylotela barberi","watonwan",0,NA,NA,NA,NA,NA,NA,NA
"10149","Ancylotela barberi","wilkin",0,NA,NA,NA,NA,NA,NA,NA
"10150","Ancylotela barberi","winona",0,NA,NA,NA,NA,NA,"minnesota",27169
"10151","Ancylotela barberi","wright",0,NA,NA,NA,NA,NA,NA,NA
"10152","Ancylotela barberi","yellow medicine",0,NA,NA,NA,NA,NA,NA,NA
"10153","Ancylotela olneyae","",0,NA,NA,NA,NA,NA,NA,NA
"10154","Ancylotela olneyae","aitkin",0,NA,NA,NA,NA,NA,NA,NA
"10155","Ancylotela olneyae","anoka",0,NA,NA,NA,NA,NA,"minnesota",27003
"10156","Ancylotela olneyae","anoka/isanti",0,NA,NA,NA,NA,NA,NA,NA
"10157","Ancylotela olneyae","aonka/isanti",0,NA,NA,NA,NA,NA,NA,NA
"10158","Ancylotela olneyae","becker",0,NA,NA,NA,NA,NA,NA,NA
"10159","Ancylotela olneyae","beltrami",0,NA,NA,NA,NA,NA,"minnesota",27007
"10160","Ancylotela olneyae","benton",0,NA,NA,NA,NA,NA,NA,NA
"10161","Ancylotela olneyae","big stone",0,NA,NA,NA,NA,NA,"minnesota",27011
"10162","Ancylotela olneyae","blue earth",0,NA,NA,NA,NA,NA,NA,NA
"10163","Ancylotela olneyae","brown",0,NA,NA,NA,NA,NA,NA,NA
"10164","Ancylotela olneyae","carlton",0,NA,NA,NA,NA,NA,NA,NA
"10165","Ancylotela olneyae","carver",0,NA,NA,NA,NA,NA,NA,NA
"10166","Ancylotela olneyae","cass",0,NA,NA,NA,NA,NA,"minnesota",27021
"10167","Ancylotela olneyae","chippewa",0,NA,NA,NA,NA,NA,NA,NA
"10168","Ancylotela olneyae","chisago",0,NA,NA,NA,NA,NA,"minnesota",27025
"10169","Ancylotela olneyae","clay",0,NA,NA,NA,NA,NA,"minnesota",27027
"10170","Ancylotela olneyae","clearwater",0,NA,NA,NA,NA,NA,NA,NA
"10171","Ancylotela olneyae","cook",0,NA,NA,NA,NA,NA,"minnesota",27031
"10172","Ancylotela olneyae","cottonwood",0,NA,NA,NA,NA,NA,NA,NA
"10173","Ancylotela olneyae","crow wing",0,NA,NA,NA,NA,NA,"minnesota",27035
"10174","Ancylotela olneyae","dakota",0,NA,NA,NA,NA,NA,"minnesota",27037
"10175","Ancylotela olneyae","dodge",0,NA,NA,NA,NA,NA,NA,NA
"10176","Ancylotela olneyae","douglas",0,NA,NA,NA,NA,NA,NA,NA
"10177","Ancylotela olneyae","faribault",0,NA,NA,NA,NA,NA,"minnesota",27043
"10178","Ancylotela olneyae","fillmore",0,NA,NA,NA,NA,NA,"minnesota",27045
"10179","Ancylotela olneyae","freeborn",0,NA,NA,NA,NA,NA,NA,NA
"10180","Ancylotela olneyae","goodhue",0,NA,NA,NA,NA,NA,"minnesota",27049
"10181","Ancylotela olneyae","grant",0,NA,NA,NA,NA,NA,NA,NA
"10182","Ancylotela olneyae","hennepin",0,NA,NA,NA,NA,NA,"minnesota",27053
"10183","Ancylotela olneyae","houston",0,NA,NA,NA,NA,NA,"minnesota",27055
"10184","Ancylotela olneyae","hubbard",0,NA,NA,NA,NA,NA,NA,NA
"10185","Ancylotela olneyae","isanti",0,NA,NA,NA,NA,NA,"minnesota",27059
"10186","Ancylotela olneyae","itasca",0,NA,NA,NA,NA,NA,"minnesota",27061
"10187","Ancylotela olneyae","itasca park",0,NA,NA,NA,NA,NA,NA,NA
"10188","Ancylotela olneyae","jackson",0,NA,NA,NA,NA,NA,NA,NA
"10189","Ancylotela olneyae","kanabec",0,NA,NA,NA,NA,NA,"minnesota",27065
"10190","Ancylotela olneyae","kandiyohi",0,NA,NA,NA,NA,NA,"minnesota",27067
"10191","Ancylotela olneyae","kittson",0,NA,NA,NA,NA,NA,"minnesota",27069
"10192","Ancylotela olneyae","koochiching",0,NA,NA,NA,NA,NA,NA,NA
"10193","Ancylotela olneyae","lac qui parle",0,NA,NA,NA,NA,NA,NA,NA
"10194","Ancylotela olneyae","lake",0,NA,NA,NA,NA,NA,"minnesota",27075
"10195","Ancylotela olneyae","lake of the woods",0,NA,NA,NA,NA,NA,NA,NA
"10196","Ancylotela olneyae","le sueur",0,NA,NA,NA,NA,NA,"minnesota",27079
"10197","Ancylotela olneyae","lincoln",0,NA,NA,NA,NA,NA,NA,NA
"10198","Ancylotela olneyae","lyon",0,NA,NA,NA,NA,NA,NA,NA
"10199","Ancylotela olneyae","mahnomen",0,NA,NA,NA,NA,NA,NA,NA
"10200","Ancylotela olneyae","marshall",0,NA,NA,NA,NA,NA,"minnesota",27089
"10201","Ancylotela olneyae","martin",0,NA,NA,NA,NA,NA,NA,NA
"10202","Ancylotela olneyae","mcleod",0,NA,NA,NA,NA,NA,NA,NA
"10203","Ancylotela olneyae","meeker",0,NA,NA,NA,NA,NA,NA,NA
"10204","Ancylotela olneyae","mille lacs",0,NA,NA,NA,NA,NA,"minnesota",27095
"10205","Ancylotela olneyae","mille lacs lake",0,NA,NA,NA,NA,NA,NA,NA
"10206","Ancylotela olneyae","morrison",0,NA,NA,NA,NA,NA,"minnesota",27097
"10207","Ancylotela olneyae","mower",0,NA,NA,NA,NA,NA,NA,NA
"10208","Ancylotela olneyae","murray",0,NA,NA,NA,NA,NA,NA,NA
"10209","Ancylotela olneyae","nicollet",0,NA,NA,NA,NA,NA,NA,NA
"10210","Ancylotela olneyae","nobles",0,NA,NA,NA,NA,NA,NA,NA
"10211","Ancylotela olneyae","norman",0,NA,NA,NA,NA,NA,NA,NA
"10212","Ancylotela olneyae","olmsted",0,NA,NA,NA,NA,NA,"minnesota",27109
"10213","Ancylotela olneyae","otter tail",0,NA,NA,NA,NA,NA,"minnesota",27111
"10214","Ancylotela olneyae","pennington",0,NA,NA,NA,NA,NA,NA,NA
"10215","Ancylotela olneyae","pine",0,NA,NA,NA,NA,NA,NA,NA
"10216","Ancylotela olneyae","pipestone",0,NA,NA,NA,NA,NA,"minnesota",27117
"10217","Ancylotela olneyae","polk",0,NA,NA,NA,NA,NA,NA,NA
"10218","Ancylotela olneyae","pope",0,NA,NA,NA,NA,NA,NA,NA
"10219","Ancylotela olneyae","ramsey",0,NA,NA,NA,NA,NA,"minnesota",27123
"10220","Ancylotela olneyae","red lake",0,NA,NA,NA,NA,NA,"minnesota",27125
"10221","Ancylotela olneyae","redwood",0,NA,NA,NA,NA,NA,NA,NA
"10222","Ancylotela olneyae","renville",0,NA,NA,NA,NA,NA,NA,NA
"10223","Ancylotela olneyae","rice",0,NA,NA,NA,NA,NA,NA,NA
"10224","Ancylotela olneyae","rock",0,NA,NA,NA,NA,NA,NA,NA
"10225","Ancylotela olneyae","roseau",0,NA,NA,NA,NA,NA,"minnesota",27135
"10226","Ancylotela olneyae","saint anthony park",0,NA,NA,NA,NA,NA,NA,NA
"10227","Ancylotela olneyae","santa rita",0,NA,NA,NA,NA,NA,NA,NA
"10228","Ancylotela olneyae","scott",0,NA,NA,NA,NA,NA,"minnesota",27139
"10229","Ancylotela olneyae","sherburne",0,NA,NA,NA,NA,NA,NA,NA
"10230","Ancylotela olneyae","sibley",0,NA,NA,NA,NA,NA,NA,NA
"10231","Ancylotela olneyae","st louis",0,NA,NA,NA,NA,NA,"minnesota",27137
"10232","Ancylotela olneyae","stearns",0,NA,NA,NA,NA,NA,"minnesota",27145
"10233","Ancylotela olneyae","steele",0,NA,NA,NA,NA,NA,"minnesota",27147
"10234","Ancylotela olneyae","stevens",0,NA,NA,NA,NA,NA,NA,NA
"10235","Ancylotela olneyae","swift",0,NA,NA,NA,NA,NA,"minnesota",27151
"10236","Ancylotela olneyae","todd",0,NA,NA,NA,NA,NA,NA,NA
"10237","Ancylotela olneyae","traverse",0,NA,NA,NA,NA,NA,"minnesota",27155
"10238","Ancylotela olneyae","wabasha",0,NA,NA,NA,NA,NA,"minnesota",27157
"10239","Ancylotela olneyae","wadena",0,NA,NA,NA,NA,NA,NA,NA
"10240","Ancylotela olneyae","waseca",0,NA,NA,NA,NA,NA,NA,NA
"10241","Ancylotela olneyae","washington",0,NA,NA,NA,NA,NA,"minnesota",27163
"10242","Ancylotela olneyae","watonwan",0,NA,NA,NA,NA,NA,NA,NA
"10243","Ancylotela olneyae","wilkin",0,NA,NA,NA,NA,NA,NA,NA
"10244","Ancylotela olneyae","winona",0,NA,NA,NA,NA,NA,"minnesota",27169
"10245","Ancylotela olneyae","wright",0,NA,NA,NA,NA,NA,NA,NA
"10246","Ancylotela olneyae","yellow medicine",0,NA,NA,NA,NA,NA,NA,NA
"10247","Anthaxia aenecogaster","",50,1940,1942,1940,1940,1940,NA,NA
"10248","Anthaxia aenecogaster","aitkin",0,NA,NA,NA,NA,NA,NA,NA
"10249","Anthaxia aenecogaster","anoka",9,1992,NA,1992,1990,1980,"minnesota",27003
"10250","Anthaxia aenecogaster","anoka/isanti",1,1997,NA,1997,1990,1980,NA,NA
"10251","Anthaxia aenecogaster","aonka/isanti",0,NA,NA,NA,NA,NA,NA,NA
"10252","Anthaxia aenecogaster","becker",0,NA,NA,NA,NA,NA,NA,NA
"10253","Anthaxia aenecogaster","beltrami",0,NA,NA,NA,NA,NA,"minnesota",27007
"10254","Anthaxia aenecogaster","benton",0,NA,NA,NA,NA,NA,NA,NA
"10255","Anthaxia aenecogaster","big stone",0,NA,NA,NA,NA,NA,"minnesota",27011
"10256","Anthaxia aenecogaster","blue earth",0,NA,NA,NA,NA,NA,NA,NA
"10257","Anthaxia aenecogaster","brown",0,NA,NA,NA,NA,NA,NA,NA
"10258","Anthaxia aenecogaster","carlton",0,NA,NA,NA,NA,NA,NA,NA
"10259","Anthaxia aenecogaster","carver",0,NA,NA,NA,NA,NA,NA,NA
"10260","Anthaxia aenecogaster","cass",0,NA,NA,NA,NA,NA,"minnesota",27021
"10261","Anthaxia aenecogaster","chippewa",0,NA,NA,NA,NA,NA,NA,NA
"10262","Anthaxia aenecogaster","chisago",0,NA,NA,NA,NA,NA,"minnesota",27025
"10263","Anthaxia aenecogaster","clay",0,NA,NA,NA,NA,NA,"minnesota",27027
"10264","Anthaxia aenecogaster","clearwater",0,NA,NA,NA,NA,NA,NA,NA
"10265","Anthaxia aenecogaster","cook",0,NA,NA,NA,NA,NA,"minnesota",27031
"10266","Anthaxia aenecogaster","cottonwood",0,NA,NA,NA,NA,NA,NA,NA
"10267","Anthaxia aenecogaster","crow wing",0,NA,NA,NA,NA,NA,"minnesota",27035
"10268","Anthaxia aenecogaster","dakota",0,NA,NA,NA,NA,NA,"minnesota",27037
"10269","Anthaxia aenecogaster","dodge",0,NA,NA,NA,NA,NA,NA,NA
"10270","Anthaxia aenecogaster","douglas",0,NA,NA,NA,NA,NA,NA,NA
"10271","Anthaxia aenecogaster","faribault",0,NA,NA,NA,NA,NA,"minnesota",27043
"10272","Anthaxia aenecogaster","fillmore",0,NA,NA,NA,NA,NA,"minnesota",27045
"10273","Anthaxia aenecogaster","freeborn",0,NA,NA,NA,NA,NA,NA,NA
"10274","Anthaxia aenecogaster","goodhue",0,NA,NA,NA,NA,NA,"minnesota",27049
"10275","Anthaxia aenecogaster","grant",0,NA,NA,NA,NA,NA,NA,NA
"10276","Anthaxia aenecogaster","hennepin",0,NA,NA,NA,NA,NA,"minnesota",27053
"10277","Anthaxia aenecogaster","houston",0,NA,NA,NA,NA,NA,"minnesota",27055
"10278","Anthaxia aenecogaster","hubbard",0,NA,NA,NA,NA,NA,NA,NA
"10279","Anthaxia aenecogaster","isanti",14,1989,NA,1989,1980,1980,"minnesota",27059
"10280","Anthaxia aenecogaster","itasca",0,NA,NA,NA,NA,NA,"minnesota",27061
"10281","Anthaxia aenecogaster","itasca park",0,NA,NA,NA,NA,NA,NA,NA
"10282","Anthaxia aenecogaster","jackson",0,NA,NA,NA,NA,NA,NA,NA
"10283","Anthaxia aenecogaster","kanabec",0,NA,NA,NA,NA,NA,"minnesota",27065
"10284","Anthaxia aenecogaster","kandiyohi",0,NA,NA,NA,NA,NA,"minnesota",27067
"10285","Anthaxia aenecogaster","kittson",0,NA,NA,NA,NA,NA,"minnesota",27069
"10286","Anthaxia aenecogaster","koochiching",0,NA,NA,NA,NA,NA,NA,NA
"10287","Anthaxia aenecogaster","lac qui parle",0,NA,NA,NA,NA,NA,NA,NA
"10288","Anthaxia aenecogaster","lake",3,1936,1942,1936,1930,1920,"minnesota",27075
"10289","Anthaxia aenecogaster","lake of the woods",0,NA,NA,NA,NA,NA,NA,NA
"10290","Anthaxia aenecogaster","le sueur",0,NA,NA,NA,NA,NA,"minnesota",27079
"10291","Anthaxia aenecogaster","lincoln",0,NA,NA,NA,NA,NA,NA,NA
"10292","Anthaxia aenecogaster","lyon",0,NA,NA,NA,NA,NA,NA,NA
"10293","Anthaxia aenecogaster","mahnomen",0,NA,NA,NA,NA,NA,NA,NA
"10294","Anthaxia aenecogaster","marshall",0,NA,NA,NA,NA,NA,"minnesota",27089
"10295","Anthaxia aenecogaster","martin",0,NA,NA,NA,NA,NA,NA,NA
"10296","Anthaxia aenecogaster","mcleod",0,NA,NA,NA,NA,NA,NA,NA
"10297","Anthaxia aenecogaster","meeker",0,NA,NA,NA,NA,NA,NA,NA
"10298","Anthaxia aenecogaster","mille lacs",0,NA,NA,NA,NA,NA,"minnesota",27095
"10299","Anthaxia aenecogaster","mille lacs lake",0,NA,NA,NA,NA,NA,NA,NA
"10300","Anthaxia aenecogaster","morrison",0,NA,NA,NA,NA,NA,"minnesota",27097
"10301","Anthaxia aenecogaster","mower",0,NA,NA,NA,NA,NA,NA,NA
"10302","Anthaxia aenecogaster","murray",0,NA,NA,NA,NA,NA,NA,NA
"10303","Anthaxia aenecogaster","nicollet",0,NA,NA,NA,NA,NA,NA,NA
"10304","Anthaxia aenecogaster","nobles",0,NA,NA,NA,NA,NA,NA,NA
"10305","Anthaxia aenecogaster","norman",0,NA,NA,NA,NA,NA,NA,NA
"10306","Anthaxia aenecogaster","olmsted",0,NA,NA,NA,NA,NA,"minnesota",27109
"10307","Anthaxia aenecogaster","otter tail",0,NA,NA,NA,NA,NA,"minnesota",27111
"10308","Anthaxia aenecogaster","pennington",0,NA,NA,NA,NA,NA,NA,NA
"10309","Anthaxia aenecogaster","pine",0,NA,NA,NA,NA,NA,NA,NA
"10310","Anthaxia aenecogaster","pipestone",0,NA,NA,NA,NA,NA,"minnesota",27117
"10311","Anthaxia aenecogaster","polk",0,NA,NA,NA,NA,NA,NA,NA
"10312","Anthaxia aenecogaster","pope",0,NA,NA,NA,NA,NA,NA,NA
"10313","Anthaxia aenecogaster","ramsey",0,NA,NA,NA,NA,NA,"minnesota",27123
"10314","Anthaxia aenecogaster","red lake",0,NA,NA,NA,NA,NA,"minnesota",27125
"10315","Anthaxia aenecogaster","redwood",0,NA,NA,NA,NA,NA,NA,NA
"10316","Anthaxia aenecogaster","renville",0,NA,NA,NA,NA,NA,NA,NA
"10317","Anthaxia aenecogaster","rice",0,NA,NA,NA,NA,NA,NA,NA
"10318","Anthaxia aenecogaster","rock",0,NA,NA,NA,NA,NA,NA,NA
"10319","Anthaxia aenecogaster","roseau",0,NA,NA,NA,NA,NA,"minnesota",27135
"10320","Anthaxia aenecogaster","saint anthony park",0,NA,NA,NA,NA,NA,NA,NA
"10321","Anthaxia aenecogaster","santa rita",0,NA,NA,NA,NA,NA,NA,NA
"10322","Anthaxia aenecogaster","scott",0,NA,NA,NA,NA,NA,"minnesota",27139
"10323","Anthaxia aenecogaster","sherburne",0,NA,NA,NA,NA,NA,NA,NA
"10324","Anthaxia aenecogaster","sibley",0,NA,NA,NA,NA,NA,NA,NA
"10325","Anthaxia aenecogaster","st louis",0,NA,NA,NA,NA,NA,"minnesota",27137
"10326","Anthaxia aenecogaster","stearns",0,NA,NA,NA,NA,NA,"minnesota",27145
"10327","Anthaxia aenecogaster","steele",0,NA,NA,NA,NA,NA,"minnesota",27147
"10328","Anthaxia aenecogaster","stevens",0,NA,NA,NA,NA,NA,NA,NA
"10329","Anthaxia aenecogaster","swift",0,NA,NA,NA,NA,NA,"minnesota",27151
"10330","Anthaxia aenecogaster","todd",0,NA,NA,NA,NA,NA,NA,NA
"10331","Anthaxia aenecogaster","traverse",0,NA,NA,NA,NA,NA,"minnesota",27155
"10332","Anthaxia aenecogaster","wabasha",0,NA,NA,NA,NA,NA,"minnesota",27157
"10333","Anthaxia aenecogaster","wadena",0,NA,NA,NA,NA,NA,NA,NA
"10334","Anthaxia aenecogaster","waseca",0,NA,NA,NA,NA,NA,NA,NA
"10335","Anthaxia aenecogaster","washington",0,NA,NA,NA,NA,NA,"minnesota",27163
"10336","Anthaxia aenecogaster","watonwan",0,NA,NA,NA,NA,NA,NA,NA
"10337","Anthaxia aenecogaster","wilkin",0,NA,NA,NA,NA,NA,NA,NA
"10338","Anthaxia aenecogaster","winona",0,NA,NA,NA,NA,NA,"minnesota",27169
"10339","Anthaxia aenecogaster","wright",0,NA,NA,NA,NA,NA,NA,NA
"10340","Anthaxia aenecogaster","yellow medicine",0,NA,NA,NA,NA,NA,NA,NA
"10341","Anthaxia cichorii","",0,NA,NA,NA,NA,NA,NA,NA
"10342","Anthaxia cichorii","aitkin",0,NA,NA,NA,NA,NA,NA,NA
"10343","Anthaxia cichorii","anoka",0,NA,NA,NA,NA,NA,"minnesota",27003
"10344","Anthaxia cichorii","anoka/isanti",0,NA,NA,NA,NA,NA,NA,NA
"10345","Anthaxia cichorii","aonka/isanti",0,NA,NA,NA,NA,NA,NA,NA
"10346","Anthaxia cichorii","becker",0,NA,NA,NA,NA,NA,NA,NA
"10347","Anthaxia cichorii","beltrami",0,NA,NA,NA,NA,NA,"minnesota",27007
"10348","Anthaxia cichorii","benton",0,NA,NA,NA,NA,NA,NA,NA
"10349","Anthaxia cichorii","big stone",0,NA,NA,NA,NA,NA,"minnesota",27011
"10350","Anthaxia cichorii","blue earth",0,NA,NA,NA,NA,NA,NA,NA
"10351","Anthaxia cichorii","brown",0,NA,NA,NA,NA,NA,NA,NA
"10352","Anthaxia cichorii","carlton",0,NA,NA,NA,NA,NA,NA,NA
"10353","Anthaxia cichorii","carver",0,NA,NA,NA,NA,NA,NA,NA
"10354","Anthaxia cichorii","cass",0,NA,NA,NA,NA,NA,"minnesota",27021
"10355","Anthaxia cichorii","chippewa",0,NA,NA,NA,NA,NA,NA,NA
"10356","Anthaxia cichorii","chisago",0,NA,NA,NA,NA,NA,"minnesota",27025
"10357","Anthaxia cichorii","clay",0,NA,NA,NA,NA,NA,"minnesota",27027
"10358","Anthaxia cichorii","clearwater",0,NA,NA,NA,NA,NA,NA,NA
"10359","Anthaxia cichorii","cook",0,NA,NA,NA,NA,NA,"minnesota",27031
"10360","Anthaxia cichorii","cottonwood",0,NA,NA,NA,NA,NA,NA,NA
"10361","Anthaxia cichorii","crow wing",0,NA,NA,NA,NA,NA,"minnesota",27035
"10362","Anthaxia cichorii","dakota",0,NA,NA,NA,NA,NA,"minnesota",27037
"10363","Anthaxia cichorii","dodge",0,NA,NA,NA,NA,NA,NA,NA
"10364","Anthaxia cichorii","douglas",0,NA,NA,NA,NA,NA,NA,NA
"10365","Anthaxia cichorii","faribault",0,NA,NA,NA,NA,NA,"minnesota",27043
"10366","Anthaxia cichorii","fillmore",0,NA,NA,NA,NA,NA,"minnesota",27045
"10367","Anthaxia cichorii","freeborn",0,NA,NA,NA,NA,NA,NA,NA
"10368","Anthaxia cichorii","goodhue",0,NA,NA,NA,NA,NA,"minnesota",27049
"10369","Anthaxia cichorii","grant",0,NA,NA,NA,NA,NA,NA,NA
"10370","Anthaxia cichorii","hennepin",0,NA,NA,NA,NA,NA,"minnesota",27053
"10371","Anthaxia cichorii","houston",0,NA,NA,NA,NA,NA,"minnesota",27055
"10372","Anthaxia cichorii","hubbard",0,NA,NA,NA,NA,NA,NA,NA
"10373","Anthaxia cichorii","isanti",0,NA,NA,NA,NA,NA,"minnesota",27059
"10374","Anthaxia cichorii","itasca",0,NA,NA,NA,NA,NA,"minnesota",27061
"10375","Anthaxia cichorii","itasca park",0,NA,NA,NA,NA,NA,NA,NA
"10376","Anthaxia cichorii","jackson",0,NA,NA,NA,NA,NA,NA,NA
"10377","Anthaxia cichorii","kanabec",0,NA,NA,NA,NA,NA,"minnesota",27065
"10378","Anthaxia cichorii","kandiyohi",0,NA,NA,NA,NA,NA,"minnesota",27067
"10379","Anthaxia cichorii","kittson",0,NA,NA,NA,NA,NA,"minnesota",27069
"10380","Anthaxia cichorii","koochiching",0,NA,NA,NA,NA,NA,NA,NA
"10381","Anthaxia cichorii","lac qui parle",0,NA,NA,NA,NA,NA,NA,NA
"10382","Anthaxia cichorii","lake",0,NA,NA,NA,NA,NA,"minnesota",27075
"10383","Anthaxia cichorii","lake of the woods",0,NA,NA,NA,NA,NA,NA,NA
"10384","Anthaxia cichorii","le sueur",0,NA,NA,NA,NA,NA,"minnesota",27079
"10385","Anthaxia cichorii","lincoln",0,NA,NA,NA,NA,NA,NA,NA
"10386","Anthaxia cichorii","lyon",0,NA,NA,NA,NA,NA,NA,NA
"10387","Anthaxia cichorii","mahnomen",0,NA,NA,NA,NA,NA,NA,NA
"10388","Anthaxia cichorii","marshall",0,NA,NA,NA,NA,NA,"minnesota",27089
"10389","Anthaxia cichorii","martin",0,NA,NA,NA,NA,NA,NA,NA
"10390","Anthaxia cichorii","mcleod",0,NA,NA,NA,NA,NA,NA,NA
"10391","Anthaxia cichorii","meeker",0,NA,NA,NA,NA,NA,NA,NA
"10392","Anthaxia cichorii","mille lacs",0,NA,NA,NA,NA,NA,"minnesota",27095
"10393","Anthaxia cichorii","mille lacs lake",0,NA,NA,NA,NA,NA,NA,NA
"10394","Anthaxia cichorii","morrison",0,NA,NA,NA,NA,NA,"minnesota",27097
"10395","Anthaxia cichorii","mower",0,NA,NA,NA,NA,NA,NA,NA
"10396","Anthaxia cichorii","murray",0,NA,NA,NA,NA,NA,NA,NA
"10397","Anthaxia cichorii","nicollet",0,NA,NA,NA,NA,NA,NA,NA
"10398","Anthaxia cichorii","nobles",0,NA,NA,NA,NA,NA,NA,NA
"10399","Anthaxia cichorii","norman",0,NA,NA,NA,NA,NA,NA,NA
"10400","Anthaxia cichorii","olmsted",0,NA,NA,NA,NA,NA,"minnesota",27109
"10401","Anthaxia cichorii","otter tail",0,NA,NA,NA,NA,NA,"minnesota",27111
"10402","Anthaxia cichorii","pennington",0,NA,NA,NA,NA,NA,NA,NA
"10403","Anthaxia cichorii","pine",0,NA,NA,NA,NA,NA,NA,NA
"10404","Anthaxia cichorii","pipestone",0,NA,NA,NA,NA,NA,"minnesota",27117
"10405","Anthaxia cichorii","polk",0,NA,NA,NA,NA,NA,NA,NA
"10406","Anthaxia cichorii","pope",0,NA,NA,NA,NA,NA,NA,NA
"10407","Anthaxia cichorii","ramsey",0,NA,NA,NA,NA,NA,"minnesota",27123
"10408","Anthaxia cichorii","red lake",0,NA,NA,NA,NA,NA,"minnesota",27125
"10409","Anthaxia cichorii","redwood",0,NA,NA,NA,NA,NA,NA,NA
"10410","Anthaxia cichorii","renville",0,NA,NA,NA,NA,NA,NA,NA
"10411","Anthaxia cichorii","rice",0,NA,NA,NA,NA,NA,NA,NA
"10412","Anthaxia cichorii","rock",0,NA,NA,NA,NA,NA,NA,NA
"10413","Anthaxia cichorii","roseau",0,NA,NA,NA,NA,NA,"minnesota",27135
"10414","Anthaxia cichorii","saint anthony park",0,NA,NA,NA,NA,NA,NA,NA
"10415","Anthaxia cichorii","santa rita",0,NA,NA,NA,NA,NA,NA,NA
"10416","Anthaxia cichorii","scott",0,NA,NA,NA,NA,NA,"minnesota",27139
"10417","Anthaxia cichorii","sherburne",0,NA,NA,NA,NA,NA,NA,NA
"10418","Anthaxia cichorii","sibley",0,NA,NA,NA,NA,NA,NA,NA
"10419","Anthaxia cichorii","st louis",0,NA,NA,NA,NA,NA,"minnesota",27137
"10420","Anthaxia cichorii","stearns",0,NA,NA,NA,NA,NA,"minnesota",27145
"10421","Anthaxia cichorii","steele",0,NA,NA,NA,NA,NA,"minnesota",27147
"10422","Anthaxia cichorii","stevens",0,NA,NA,NA,NA,NA,NA,NA
"10423","Anthaxia cichorii","swift",0,NA,NA,NA,NA,NA,"minnesota",27151
"10424","Anthaxia cichorii","todd",0,NA,NA,NA,NA,NA,NA,NA
"10425","Anthaxia cichorii","traverse",0,NA,NA,NA,NA,NA,"minnesota",27155
"10426","Anthaxia cichorii","wabasha",0,NA,NA,NA,NA,NA,"minnesota",27157
"10427","Anthaxia cichorii","wadena",0,NA,NA,NA,NA,NA,NA,NA
"10428","Anthaxia cichorii","waseca",0,NA,NA,NA,NA,NA,NA,NA
"10429","Anthaxia cichorii","washington",0,NA,NA,NA,NA,NA,"minnesota",27163
"10430","Anthaxia cichorii","watonwan",0,NA,NA,NA,NA,NA,NA,NA
"10431","Anthaxia cichorii","wilkin",0,NA,NA,NA,NA,NA,NA,NA
"10432","Anthaxia cichorii","winona",0,NA,NA,NA,NA,NA,"minnesota",27169
"10433","Anthaxia cichorii","wright",0,NA,NA,NA,NA,NA,NA,NA
"10434","Anthaxia cichorii","yellow medicine",0,NA,NA,NA,NA,NA,NA,NA
"10435","Anthaxia cyanella","",1,1923,NA,1923,1920,1920,NA,NA
"10436","Anthaxia cyanella","aitkin",0,NA,NA,NA,NA,NA,NA,NA
